DeliveryID,Distance (km),Package_Weight (kg),Weather_Conditions,Traffic_Level,Start_Time_Delivery,Delivery_Time (mins),Delivery_Difficulty,Distance_Category,Start_Hour,Peak_Hours,Combined_Condition,Efficiency
D4667,9.8,7.9,Snowy,High,20:18,69,77.42000000000002,Medium,20,0,Snowy + High,7.040816326530612
D4668,3.1,4.7,Foggy,High,10:25,109,14.57,Short,10,0,Foggy + High,35.16129032258065
D4669,10.2,3.2,Rainy,Medium,16:09,24,32.64,Long,16,0,Rainy + Medium,2.3529411764705883
D4670,18.2,1.2,Foggy,Medium,16:44,113,21.84,Long,16,0,Foggy + Medium,6.208791208791209
D4671,8.9,6.8,Sunny,Low,9:45,15,60.52,Medium,9,1,Sunny + Low,1.6853932584269662
D4672,14.4,4.4,Rainy,Medium,8:30,42,63.36000000000001,Long,8,1,Rainy + Medium,2.9166666666666665
D4673,12.9,7.8,Cloudy,Medium,16:22,81,100.62,Long,16,0,Cloudy + Medium,6.27906976744186
D4674,10.0,4.3,Snowy,Medium,16:16,111,43.0,Medium,16,0,Snowy + Medium,11.1
D4675,1.5,7.0,Cloudy,High,6:57,37,10.5,Short,6,0,Cloudy + High,24.666666666666668
D4676,3.8,1.5,Foggy,Medium,20:54,18,5.699999999999999,Short,20,0,Foggy + Medium,4.736842105263158
D4677,9.2,8.6,Cloudy,Medium,17:41,70,79.11999999999999,Medium,17,1,Cloudy + Medium,7.608695652173914
D4678,7.0,7.6,Sunny,Low,14:14,112,53.199999999999996,Medium,14,0,Sunny + Low,16.0
D4679,4.6,6.6,Cloudy,Medium,14:20,24,30.359999999999996,Short,14,0,Cloudy + Medium,5.217391304347826
D4680,5.2,9.4,Snowy,High,10:28,21,48.88,Medium,10,0,Snowy + High,4.038461538461538
D4681,16.8,1.7,Sunny,Medium,10:24,29,28.56,Long,10,0,Sunny + Medium,1.726190476190476
D4682,17.0,2.7,Snowy,High,11:15,43,45.900000000000006,Long,11,0,Snowy + High,2.5294117647058822
D4683,8.2,5.4,Cloudy,High,17:20,84,44.28,Medium,17,1,Cloudy + High,10.24390243902439
D4684,9.9,8.0,Rainy,Low,6:30,101,79.2,Medium,6,0,Rainy + Low,10.202020202020202
D4685,11.8,4.9,Cloudy,Low,16:40,72,57.82000000000001,Long,16,0,Cloudy + Low,6.101694915254237
D4686,2.8,3.0,Sunny,High,14:41,72,8.399999999999999,Short,14,0,Sunny + High,25.714285714285715
D4687,13.9,8.1,Sunny,High,13:05,19,112.59,Long,13,0,Sunny + High,1.3669064748201438
D4688,11.7,9.8,Sunny,High,19:13,91,114.66,Long,19,1,Sunny + High,7.777777777777779
D4689,19.4,5.0,Foggy,Low,6:24,67,97.0,Long,6,0,Foggy + Low,3.4536082474226806
D4690,14.5,7.6,Sunny,Low,10:12,86,110.19999999999999,Long,10,0,Sunny + Low,5.931034482758621
D4691,4.8,5.7,Sunny,Low,19:07,55,27.36,Short,19,1,Sunny + Low,11.458333333333334
D4692,18.1,5.7,Snowy,High,15:51,66,103.17000000000002,Long,15,0,Snowy + High,3.646408839779005
D4693,9.1,4.9,Foggy,Low,17:38,13,44.59,Medium,17,1,Foggy + Low,1.4285714285714286
D4694,15.8,9.7,Cloudy,High,6:25,94,153.26,Long,6,0,Cloudy + High,5.949367088607595
D4695,14.6,8.0,Snowy,High,7:02,39,116.8,Long,7,1,Snowy + High,2.671232876712329
D4696,10.3,7.4,Snowy,Medium,20:50,95,76.22000000000001,Long,20,0,Snowy + Medium,9.223300970873785
D4697,4.2,2.7,Snowy,High,9:32,68,11.340000000000002,Short,9,1,Snowy + High,16.19047619047619
D4698,15.7,1.5,Snowy,High,18:16,120,23.549999999999997,Long,18,1,Snowy + High,7.643312101910828
D4699,8.8,9.4,Sunny,Low,6:09,37,82.72000000000001,Medium,6,0,Sunny + Low,4.204545454545454
D4700,17.9,2.2,Rainy,Medium,16:54,65,39.38,Long,16,0,Rainy + Medium,3.6312849162011176
D4701,3.5,1.0,Cloudy,Low,7:22,118,3.5,Short,7,1,Cloudy + Low,33.714285714285715
D4702,4.3,9.8,Cloudy,High,10:46,36,42.14,Short,10,0,Cloudy + High,8.372093023255815
D4703,4.0,1.3,Foggy,Low,11:42,90,5.2,Short,11,0,Foggy + Low,22.5
D4704,6.8,3.0,Sunny,High,6:26,83,20.4,Medium,6,0,Sunny + High,12.205882352941178
D4705,11.8,5.1,Foggy,Medium,13:29,98,60.18,Long,13,0,Foggy + Medium,8.305084745762711
D4706,4.4,4.1,Foggy,High,12:15,36,18.04,Short,12,0,Foggy + High,8.181818181818182
D4707,1.6,3.0,Snowy,High,15:07,66,4.800000000000001,Short,15,0,Snowy + High,41.25
D4708,4.7,2.9,Sunny,Medium,6:56,71,13.63,Short,6,0,Sunny + Medium,15.106382978723405
D4709,19.5,1.9,Rainy,Low,16:57,27,37.05,Long,16,0,Rainy + Low,1.3846153846153846
D4710,10.5,4.9,Rainy,High,10:54,23,51.45,Long,10,0,Rainy + High,2.1904761904761907
D4711,12.8,2.2,Foggy,Low,9:34,116,28.160000000000004,Long,9,1,Foggy + Low,9.0625
D4712,12.3,9.6,Rainy,High,10:40,24,118.08,Long,10,0,Rainy + High,1.951219512195122
D4713,2.9,0.8,Sunny,High,15:26,35,2.32,Short,15,0,Sunny + High,12.068965517241379
D4714,2.7,5.1,Cloudy,Medium,6:50,93,13.77,Short,6,0,Cloudy + Medium,34.44444444444444
D4715,14.3,6.2,Foggy,Low,14:48,71,88.66000000000001,Long,14,0,Foggy + Low,4.965034965034965
D4716,13.9,1.7,Snowy,Medium,7:09,65,23.63,Long,7,1,Snowy + Medium,4.676258992805756
D4717,9.3,3.5,Snowy,High,16:00,60,32.550000000000004,Medium,16,0,Snowy + High,6.451612903225806
D4718,7.7,8.8,Rainy,High,6:26,106,67.76,Medium,6,0,Rainy + High,13.766233766233766
D4719,6.0,1.3,Snowy,High,15:47,73,7.800000000000001,Medium,15,0,Snowy + High,12.166666666666666
D4720,3.0,7.9,Sunny,Low,8:04,38,23.700000000000003,Short,8,1,Sunny + Low,12.666666666666666
D4721,16.4,8.2,Rainy,Low,13:39,32,134.48,Long,13,0,Rainy + Low,1.9512195121951221
D4722,9.5,8.1,Snowy,Medium,7:39,11,76.95,Medium,7,1,Snowy + Medium,1.1578947368421053
D4723,3.0,2.6,Sunny,Low,10:15,104,7.800000000000001,Short,10,0,Sunny + Low,34.666666666666664
D4724,11.7,7.7,Foggy,Low,7:22,70,90.09,Long,7,1,Foggy + Low,5.982905982905983
D4725,10.9,3.0,Rainy,Low,13:00,100,32.7,Long,13,0,Rainy + Low,9.174311926605505
D4726,19.7,9.6,Foggy,Low,19:42,11,189.11999999999998,Long,19,1,Foggy + Low,0.5583756345177665
D4727,19.5,6.7,Rainy,Low,7:29,80,130.65,Long,7,1,Rainy + Low,4.102564102564102
D4728,8.4,10.0,Sunny,Low,19:29,96,84.0,Medium,19,1,Sunny + Low,11.428571428571429
D4729,14.4,1.3,Sunny,High,16:44,105,18.720000000000002,Long,16,0,Sunny + High,7.291666666666666
D4730,12.7,8.4,Snowy,High,9:51,82,106.67999999999999,Long,9,1,Snowy + High,6.456692913385827
D4731,12.7,2.9,Cloudy,Low,14:23,109,36.83,Long,14,0,Cloudy + Low,8.582677165354331
D4732,17.8,4.6,Rainy,High,18:02,10,81.88,Long,18,1,Rainy + High,0.5617977528089887
D4733,19.6,1.9,Snowy,High,14:40,108,37.24,Long,14,0,Snowy + High,5.5102040816326525
D4734,13.2,1.8,Sunny,Medium,17:47,36,23.759999999999998,Long,17,1,Sunny + Medium,2.7272727272727275
D4735,7.5,0.6,Foggy,High,18:44,69,4.5,Medium,18,1,Foggy + High,9.2
D4736,16.6,2.7,Foggy,Low,12:36,102,44.82000000000001,Long,12,0,Foggy + Low,6.144578313253011
D4737,1.4,0.8,Foggy,Low,20:01,91,1.1199999999999999,Short,20,0,Foggy + Low,65.0
D4738,14.6,7.1,Cloudy,Medium,9:28,91,103.66,Long,9,1,Cloudy + Medium,6.232876712328768
D4739,2.5,6.5,Sunny,Medium,15:51,106,16.25,Short,15,0,Sunny + Medium,42.4
D4740,8.9,4.8,Snowy,Low,20:00,83,42.72,Medium,20,0,Snowy + Low,9.325842696629213
D4741,16.4,7.1,Snowy,Medium,10:36,59,116.43999999999998,Long,10,0,Snowy + Medium,3.5975609756097566
D4742,4.1,5.9,Snowy,High,8:28,54,24.189999999999998,Short,8,1,Snowy + High,13.170731707317074
D4743,5.4,9.2,Sunny,Low,8:40,20,49.68,Medium,8,1,Sunny + Low,3.7037037037037033
D4744,3.6,7.1,Snowy,Medium,19:07,117,25.56,Short,19,1,Snowy + Medium,32.5
D4745,11.0,8.8,Cloudy,Medium,17:08,86,96.80000000000001,Long,17,1,Cloudy + Medium,7.818181818181818
D4746,10.5,3.6,Sunny,High,19:29,62,37.800000000000004,Long,19,1,Sunny + High,5.904761904761905
D4747,9.2,2.4,Cloudy,Low,6:57,90,22.08,Medium,6,0,Cloudy + Low,9.782608695652174
D4748,19.6,2.9,Sunny,Low,6:59,84,56.84,Long,6,0,Sunny + Low,4.285714285714286
D4749,15.2,8.7,Sunny,High,16:49,94,132.23999999999998,Long,16,0,Sunny + High,6.184210526315789
D4750,13.0,0.9,Rainy,Low,15:21,28,11.700000000000001,Long,15,0,Rainy + Low,2.1538461538461537
D4751,1.2,2.5,Rainy,Medium,6:19,101,3.0,Short,6,0,Rainy + Medium,84.16666666666667
D4752,11.6,8.4,Cloudy,Low,8:52,68,97.44,Long,8,1,Cloudy + Low,5.862068965517242
D4753,9.7,4.7,Snowy,Medium,20:46,112,45.589999999999996,Medium,20,0,Snowy + Medium,11.546391752577321
D4754,10.3,7.5,Snowy,Low,7:23,102,77.25,Long,7,1,Snowy + Low,9.902912621359222
D4755,10.3,7.3,Sunny,Low,18:01,54,75.19,Long,18,1,Sunny + Low,5.242718446601941
D4756,3.3,2.1,Cloudy,High,8:54,67,6.93,Short,8,1,Cloudy + High,20.303030303030305
D4757,12.2,2.9,Snowy,Low,13:23,93,35.379999999999995,Long,13,0,Snowy + Low,7.622950819672131
D4758,8.7,2.1,Foggy,Medium,20:19,87,18.27,Medium,20,0,Foggy + Medium,10.0
D4759,11.8,8.6,Sunny,Medium,8:11,86,101.48,Long,8,1,Sunny + Medium,7.288135593220338
D4760,2.4,6.0,Sunny,High,9:48,57,14.399999999999999,Short,9,1,Sunny + High,23.75
D4761,1.7,1.9,Cloudy,Low,8:17,40,3.23,Short,8,1,Cloudy + Low,23.529411764705884
D4762,10.8,6.0,Foggy,Medium,10:00,101,64.80000000000001,Long,10,0,Foggy + Medium,9.351851851851851
D4763,7.8,4.2,Foggy,Medium,11:22,12,32.76,Medium,11,0,Foggy + Medium,1.5384615384615385
D4764,11.9,6.6,Foggy,Medium,6:40,22,78.53999999999999,Long,6,0,Foggy + Medium,1.8487394957983192
D4765,20.0,1.3,Snowy,Low,10:26,82,26.0,Long,10,0,Snowy + Low,4.1
D4766,8.2,6.7,Foggy,High,10:08,12,54.94,Medium,10,0,Foggy + High,1.4634146341463417
D4767,18.7,3.1,Cloudy,High,17:30,49,57.97,Long,17,1,Cloudy + High,2.6203208556149735
D4768,11.0,5.7,Cloudy,Low,6:25,51,62.7,Long,6,0,Cloudy + Low,4.636363636363637
D4769,3.0,3.7,Sunny,Low,11:48,38,11.100000000000001,Short,11,0,Sunny + Low,12.666666666666666
D4770,17.8,3.3,Cloudy,High,18:23,98,58.74,Long,18,1,Cloudy + High,5.50561797752809
D4771,11.8,2.4,Snowy,Low,9:57,107,28.32,Long,9,1,Snowy + Low,9.067796610169491
D4772,15.1,9.3,Snowy,High,9:41,39,140.43,Long,9,1,Snowy + High,2.5827814569536423
D4773,1.9,6.5,Foggy,High,17:05,93,12.35,Short,17,1,Foggy + High,48.94736842105264
D4774,5.8,9.1,Snowy,Low,12:43,68,52.779999999999994,Medium,12,0,Snowy + Low,11.724137931034484
D4775,11.9,7.2,Sunny,Low,15:05,84,85.68,Long,15,0,Sunny + Low,7.0588235294117645
D4776,18.0,6.7,Foggy,High,16:30,29,120.60000000000001,Long,16,0,Foggy + High,1.6111111111111112
D4777,2.9,4.0,Sunny,High,19:08,37,11.6,Short,19,1,Sunny + High,12.758620689655173
D4778,19.2,8.0,Rainy,Medium,7:56,90,153.6,Long,7,1,Rainy + Medium,4.6875
D4779,1.5,5.7,Sunny,Low,6:33,23,8.55,Short,6,0,Sunny + Low,15.333333333333334
D4780,6.1,3.7,Rainy,Medium,16:35,108,22.57,Medium,16,0,Rainy + Medium,17.704918032786885
D4781,4.7,5.9,Rainy,Medium,6:06,12,27.730000000000004,Short,6,0,Rainy + Medium,2.553191489361702
D4782,10.6,4.3,Cloudy,Medium,6:27,19,45.58,Long,6,0,Cloudy + Medium,1.7924528301886793
D4783,18.8,9.6,Rainy,High,12:06,87,180.48,Long,12,0,Rainy + High,4.627659574468085
D4784,9.0,6.9,Snowy,Low,17:08,21,62.1,Medium,17,1,Snowy + Low,2.3333333333333335
D4785,10.2,2.8,Foggy,Medium,12:59,15,28.559999999999995,Long,12,0,Foggy + Medium,1.4705882352941178
D4786,11.7,7.5,Rainy,Low,10:42,16,87.75,Long,10,0,Rainy + Low,1.3675213675213675
D4787,2.1,9.1,Sunny,Low,18:08,59,19.11,Short,18,1,Sunny + Low,28.095238095238095
D4788,15.4,6.4,Sunny,High,13:23,78,98.56,Long,13,0,Sunny + High,5.064935064935065
D4789,15.9,1.0,Rainy,Low,9:36,112,15.9,Long,9,1,Rainy + Low,7.044025157232705
D4790,7.1,3.0,Snowy,Medium,18:39,66,21.299999999999997,Medium,18,1,Snowy + Medium,9.295774647887324
D4791,6.2,5.2,Snowy,Medium,9:36,29,32.24,Medium,9,1,Snowy + Medium,4.67741935483871
D4792,11.0,3.9,Snowy,Low,13:44,98,42.9,Long,13,0,Snowy + Low,8.909090909090908
D4793,4.7,7.9,Sunny,Medium,19:47,82,37.13,Short,19,1,Sunny + Medium,17.4468085106383
D4794,4.0,4.6,Sunny,High,15:27,87,18.4,Short,15,0,Sunny + High,21.75
D4795,6.9,1.3,Snowy,Medium,9:46,26,8.97,Medium,9,1,Snowy + Medium,3.7681159420289854
D4796,1.5,5.9,Rainy,Medium,20:02,115,8.850000000000001,Short,20,0,Rainy + Medium,76.66666666666667
D4797,3.1,2.7,Foggy,High,12:49,33,8.370000000000001,Short,12,0,Foggy + High,10.64516129032258
D4798,19.9,4.9,Cloudy,Low,15:35,110,97.51,Long,15,0,Cloudy + Low,5.527638190954774
D4799,8.8,7.0,Sunny,Medium,8:46,26,61.60000000000001,Medium,8,1,Sunny + Medium,2.954545454545454
D4800,3.2,4.7,Foggy,High,16:05,116,15.040000000000001,Short,16,0,Foggy + High,36.25
D4801,16.6,9.3,Sunny,Low,14:21,102,154.38000000000002,Long,14,0,Sunny + Low,6.144578313253011
D4802,16.4,8.6,Foggy,Low,14:03,87,141.04,Long,14,0,Foggy + Low,5.3048780487804885
D4803,19.8,9.3,Sunny,High,20:44,62,184.14000000000001,Long,20,0,Sunny + High,3.131313131313131
D4804,19.1,5.1,Cloudy,Low,6:31,23,97.41,Long,6,0,Cloudy + Low,1.2041884816753925
D4805,6.8,2.0,Foggy,Medium,16:10,70,13.6,Medium,16,0,Foggy + Medium,10.294117647058824
D4806,1.2,9.0,Snowy,Low,9:08,116,10.799999999999999,Short,9,1,Snowy + Low,96.66666666666667
D4807,12.9,3.7,Cloudy,Medium,14:31,56,47.730000000000004,Long,14,0,Cloudy + Medium,4.341085271317829
D4808,6.8,7.3,Foggy,Medium,15:29,89,49.64,Medium,15,0,Foggy + Medium,13.088235294117647
D4809,11.4,1.9,Cloudy,Medium,12:33,84,21.66,Long,12,0,Cloudy + Medium,7.368421052631579
D4810,11.7,7.4,Rainy,High,13:03,54,86.58,Long,13,0,Rainy + High,4.615384615384616
D4811,17.5,0.9,Rainy,Medium,16:53,10,15.75,Long,16,0,Rainy + Medium,0.5714285714285714
D4812,4.1,3.5,Rainy,Medium,12:35,75,14.349999999999998,Short,12,0,Rainy + Medium,18.29268292682927
D4813,10.2,3.0,Foggy,Medium,11:03,42,30.599999999999998,Long,11,0,Foggy + Medium,4.11764705882353
D4814,1.1,10.0,Snowy,High,12:43,101,11.0,Short,12,0,Snowy + High,91.81818181818181
D4815,6.1,4.2,Rainy,Low,14:00,87,25.62,Medium,14,0,Rainy + Low,14.262295081967213
D4816,11.9,5.2,Cloudy,Medium,18:33,107,61.88,Long,18,1,Cloudy + Medium,8.991596638655462
D4817,5.3,9.9,Snowy,High,17:24,114,52.47,Medium,17,1,Snowy + High,21.50943396226415
D4818,6.0,8.7,Sunny,High,20:41,115,52.199999999999996,Medium,20,0,Sunny + High,19.166666666666668
D4819,4.3,7.7,Sunny,Medium,18:45,55,33.11,Short,18,1,Sunny + Medium,12.790697674418606
D4820,9.3,7.1,Snowy,Low,10:45,110,66.03,Medium,10,0,Snowy + Low,11.82795698924731
D4821,14.5,7.5,Snowy,Medium,17:52,82,108.75,Long,17,1,Snowy + Medium,5.655172413793103
D4822,19.0,8.0,Cloudy,Medium,15:34,33,152.0,Long,15,0,Cloudy + Medium,1.736842105263158
D4823,9.4,5.3,Sunny,High,8:47,77,49.82,Medium,8,1,Sunny + High,8.191489361702127
D4824,1.3,0.5,Foggy,Low,10:38,16,0.65,Short,10,0,Foggy + Low,12.307692307692307
D4825,8.1,2.9,Foggy,Medium,18:42,81,23.49,Medium,18,1,Foggy + Medium,10.0
D4826,12.3,4.9,Foggy,High,8:55,26,60.27000000000001,Long,8,1,Foggy + High,2.113821138211382
D4827,19.0,5.4,Foggy,High,18:27,77,102.60000000000001,Long,18,1,Foggy + High,4.052631578947368
D4828,13.3,4.1,Snowy,Medium,20:10,118,54.53,Long,20,0,Snowy + Medium,8.87218045112782
D4829,10.5,1.7,Sunny,High,14:29,16,17.849999999999998,Long,14,0,Sunny + High,1.5238095238095237
D4830,13.1,8.0,Cloudy,Medium,13:14,72,104.8,Long,13,0,Cloudy + Medium,5.4961832061068705
D4831,12.6,2.2,Rainy,High,16:46,65,27.720000000000002,Long,16,0,Rainy + High,5.158730158730159
D4832,12.2,9.3,Cloudy,Medium,6:49,97,113.46000000000001,Long,6,0,Cloudy + Medium,7.950819672131148
D4833,18.4,9.6,Sunny,Low,13:32,69,176.64,Long,13,0,Sunny + Low,3.7500000000000004
D4834,9.4,1.7,Rainy,Medium,16:03,104,15.98,Medium,16,0,Rainy + Medium,11.063829787234042
D4835,13.4,4.0,Sunny,Medium,12:21,48,53.6,Long,12,0,Sunny + Medium,3.582089552238806
D4836,5.8,9.0,Foggy,Low,13:07,73,52.199999999999996,Medium,13,0,Foggy + Low,12.586206896551724
D4837,1.0,0.7,Sunny,High,16:51,90,0.7,Short,16,0,Sunny + High,90.0
D4838,14.5,0.7,Rainy,Medium,9:14,116,10.149999999999999,Long,9,1,Rainy + Medium,8.0
D4839,5.0,9.9,Foggy,Low,13:12,120,49.5,Short,13,0,Foggy + Low,24.0
D4840,1.2,5.4,Snowy,Low,19:11,35,6.48,Short,19,1,Snowy + Low,29.166666666666668
D4841,12.2,8.8,Snowy,Low,8:50,11,107.36,Long,8,1,Snowy + Low,0.9016393442622951
D4842,13.8,0.9,Cloudy,High,16:54,47,12.420000000000002,Long,16,0,Cloudy + High,3.4057971014492754
D4843,5.5,2.0,Foggy,High,14:26,39,11.0,Medium,14,0,Foggy + High,7.090909090909091
D4844,13.0,8.3,Cloudy,Medium,13:37,39,107.9,Long,13,0,Cloudy + Medium,3.0
D4845,13.8,4.5,Rainy,High,18:53,48,62.1,Long,18,1,Rainy + High,3.4782608695652173
D4846,16.9,8.4,Snowy,Low,9:13,95,141.96,Long,9,1,Snowy + Low,5.62130177514793
D4847,5.9,3.3,Snowy,Low,19:40,69,19.47,Medium,19,1,Snowy + Low,11.694915254237287
D4848,2.2,7.6,Foggy,Medium,17:51,64,16.72,Short,17,1,Foggy + Medium,29.09090909090909
D4849,4.7,7.7,Cloudy,Low,15:44,44,36.190000000000005,Short,15,0,Cloudy + Low,9.361702127659575
D4850,7.3,8.2,Foggy,Low,12:01,14,59.85999999999999,Medium,12,0,Foggy + Low,1.9178082191780823
D4851,9.8,5.4,Snowy,Medium,17:06,15,52.92000000000001,Medium,17,1,Snowy + Medium,1.530612244897959
D4852,13.2,3.2,Snowy,Medium,6:53,88,42.24,Long,6,0,Snowy + Medium,6.666666666666667
D4853,20.0,1.7,Snowy,Low,17:27,39,34.0,Long,17,1,Snowy + Low,1.95
D4854,8.6,1.3,Foggy,Medium,13:24,117,11.18,Medium,13,0,Foggy + Medium,13.604651162790699
D4855,12.3,9.8,Rainy,High,13:30,68,120.54000000000002,Long,13,0,Rainy + High,5.528455284552845
D4856,2.2,2.0,Rainy,High,18:39,60,4.4,Short,18,1,Rainy + High,27.27272727272727
D4857,11.8,9.8,Rainy,High,11:06,98,115.64000000000001,Long,11,0,Rainy + High,8.305084745762711
D4858,10.2,8.7,Snowy,Medium,7:37,17,88.73999999999998,Long,7,1,Snowy + Medium,1.6666666666666667
D4859,9.5,9.5,Sunny,Low,15:24,44,90.25,Medium,15,0,Sunny + Low,4.631578947368421
D4860,11.9,3.3,Foggy,High,14:29,115,39.269999999999996,Long,14,0,Foggy + High,9.663865546218487
D4861,15.1,4.2,Rainy,Medium,18:22,119,63.42,Long,18,1,Rainy + Medium,7.880794701986755
D4862,19.7,7.7,Snowy,Medium,20:02,20,151.69,Long,20,0,Snowy + Medium,1.015228426395939
D4863,10.6,1.8,Foggy,High,10:55,99,19.08,Long,10,0,Foggy + High,9.339622641509434
D4864,19.5,9.1,Foggy,High,10:35,61,177.45,Long,10,0,Foggy + High,3.128205128205128
D4865,9.7,1.5,Cloudy,Medium,13:09,17,14.549999999999999,Medium,13,0,Cloudy + Medium,1.752577319587629
D4866,7.2,1.9,Sunny,Medium,19:50,41,13.68,Medium,19,1,Sunny + Medium,5.694444444444445
D4867,8.4,7.6,Sunny,Medium,8:50,75,63.839999999999996,Medium,8,1,Sunny + Medium,8.928571428571429
D4868,13.4,6.4,Sunny,Medium,19:03,63,85.76,Long,19,1,Sunny + Medium,4.701492537313433
D4869,9.0,8.9,Foggy,Low,17:08,14,80.10000000000001,Medium,17,1,Foggy + Low,1.5555555555555556
D4870,16.8,1.0,Cloudy,Medium,13:02,65,16.8,Long,13,0,Cloudy + Medium,3.869047619047619
D4871,16.0,4.2,Foggy,Medium,8:25,10,67.2,Long,8,1,Foggy + Medium,0.625
D4872,15.1,4.9,Snowy,Low,7:32,78,73.99000000000001,Long,7,1,Snowy + Low,5.1655629139072845
D4873,13.8,7.5,Sunny,Low,7:53,72,103.5,Long,7,1,Sunny + Low,5.217391304347826
D4874,19.2,3.7,Snowy,High,6:17,113,71.04,Long,6,0,Snowy + High,5.885416666666667
D4875,1.1,9.8,Sunny,Medium,6:02,74,10.780000000000001,Short,6,0,Sunny + Medium,67.27272727272727
D4876,15.4,0.9,Cloudy,Medium,6:29,83,13.860000000000001,Long,6,0,Cloudy + Medium,5.3896103896103895
D4877,6.0,2.2,Rainy,Low,11:12,114,13.200000000000001,Medium,11,0,Rainy + Low,19.0
D4878,9.5,3.9,Rainy,Medium,12:25,84,37.05,Medium,12,0,Rainy + Medium,8.842105263157896
D4879,14.3,4.1,Snowy,Low,7:45,20,58.629999999999995,Long,7,1,Snowy + Low,1.3986013986013985
D4880,4.3,2.2,Cloudy,High,13:17,108,9.46,Short,13,0,Cloudy + High,25.116279069767444
D4881,14.8,8.7,Rainy,Medium,14:04,120,128.76,Long,14,0,Rainy + Medium,8.108108108108107
D4882,6.1,4.3,Cloudy,Low,9:25,58,26.229999999999997,Medium,9,1,Cloudy + Low,9.508196721311476
D4883,6.6,4.2,Sunny,Low,15:53,39,27.72,Medium,15,0,Sunny + Low,5.909090909090909
D4884,11.5,6.7,Cloudy,Medium,15:42,38,77.05,Long,15,0,Cloudy + Medium,3.3043478260869565
D4885,15.8,9.5,Foggy,Medium,9:49,93,150.1,Long,9,1,Foggy + Medium,5.886075949367088
D4886,7.7,2.9,Cloudy,Medium,9:16,101,22.33,Medium,9,1,Cloudy + Medium,13.116883116883116
D4887,1.7,1.9,Sunny,Low,20:36,106,3.23,Short,20,0,Sunny + Low,62.35294117647059
D4888,10.7,3.0,Rainy,High,13:27,72,32.099999999999994,Long,13,0,Rainy + High,6.728971962616823
D4889,11.7,6.9,Rainy,Medium,14:01,65,80.73,Long,14,0,Rainy + Medium,5.555555555555556
D4890,17.9,5.4,Rainy,High,20:59,44,96.66,Long,20,0,Rainy + High,2.458100558659218
D4891,18.6,5.8,Rainy,Medium,12:23,77,107.88000000000001,Long,12,0,Rainy + Medium,4.139784946236559
D4892,18.9,1.2,Snowy,High,13:40,45,22.679999999999996,Long,13,0,Snowy + High,2.380952380952381
D4893,7.9,2.0,Snowy,High,9:23,99,15.8,Medium,9,1,Snowy + High,12.531645569620252
D4894,2.0,9.4,Rainy,Low,10:50,46,18.8,Short,10,0,Rainy + Low,23.0
D4895,11.2,2.3,Snowy,Low,12:43,89,25.759999999999998,Long,12,0,Snowy + Low,7.946428571428572
D4896,1.9,7.1,Foggy,Low,13:40,22,13.489999999999998,Short,13,0,Foggy + Low,11.578947368421053
D4897,6.4,8.7,Rainy,Low,17:21,15,55.68,Medium,17,1,Rainy + Low,2.34375
D4898,16.8,2.5,Snowy,Medium,15:34,91,42.0,Long,15,0,Snowy + Medium,5.416666666666666
D4899,14.9,8.1,Cloudy,Medium,6:45,108,120.69,Long,6,0,Cloudy + Medium,7.248322147651007
D4900,1.9,6.5,Sunny,Low,19:14,109,12.35,Short,19,1,Sunny + Low,57.36842105263158
D4901,12.1,5.4,Cloudy,High,12:50,29,65.34,Long,12,0,Cloudy + High,2.396694214876033
D4902,3.8,2.1,Rainy,Low,20:19,68,7.9799999999999995,Short,20,0,Rainy + Low,17.894736842105264
D4903,10.7,0.7,Rainy,High,8:16,77,7.489999999999999,Long,8,1,Rainy + High,7.196261682242991
D4904,7.6,8.2,Snowy,High,8:55,73,62.31999999999999,Medium,8,1,Snowy + High,9.605263157894738
D4905,7.3,7.4,Cloudy,Low,11:09,50,54.02,Medium,11,0,Cloudy + Low,6.8493150684931505
D4906,11.0,3.1,Foggy,High,15:35,107,34.1,Long,15,0,Foggy + High,9.727272727272727
D4907,18.0,7.6,Sunny,Medium,9:58,42,136.79999999999998,Long,9,1,Sunny + Medium,2.3333333333333335
D4908,13.9,1.4,Sunny,Low,8:49,10,19.46,Long,8,1,Sunny + Low,0.7194244604316546
D4909,18.3,3.7,Snowy,Medium,20:14,86,67.71000000000001,Long,20,0,Snowy + Medium,4.699453551912568
D4910,1.5,3.2,Rainy,Low,18:04,87,4.800000000000001,Short,18,1,Rainy + Low,58.0
D4911,17.4,2.5,Snowy,Low,17:30,31,43.5,Long,17,1,Snowy + Low,1.781609195402299
D4912,13.3,2.2,Rainy,Medium,18:21,101,29.260000000000005,Long,18,1,Rainy + Medium,7.593984962406014
D4913,7.6,6.0,Cloudy,Medium,15:21,12,45.599999999999994,Medium,15,0,Cloudy + Medium,1.5789473684210527
D4914,18.1,9.8,Sunny,High,15:03,80,177.38000000000002,Long,15,0,Sunny + High,4.41988950276243
D4915,10.6,2.8,Rainy,Medium,17:02,77,29.679999999999996,Long,17,1,Rainy + Medium,7.264150943396227
D4916,19.5,5.5,Sunny,High,14:43,87,107.25,Long,14,0,Sunny + High,4.461538461538462
D4917,8.9,8.4,Sunny,Low,12:52,39,74.76,Medium,12,0,Sunny + Low,4.382022471910112
D4918,16.9,6.3,Rainy,High,12:33,75,106.46999999999998,Long,12,0,Rainy + High,4.437869822485207
