delivery_id,timestamp,origin_lat,origin_lon,origin_city,dest_lat,dest_lon,dest_city,distance,traffic_index,temperature,precipitation,wind_speed,weather_condition,vehicle_type,vehicle_capacity_weight,special_handling,num_stops,day_of_week,time_of_day,actual_delivery_time
DEL000710,11/11/2023 15:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.25,12.8,0.02,23.6,clear,Sprinter,1500,FALSE,4,5,15,2554.85
DEL000711,7/22/2023 18:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.4,23.8,0.03,16,clear,Sprinter,1500,FALSE,0,5,18,1766.45
DEL000712,1/20/2023 9:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,1.06,8.1,0.06,5.7,cloudy,Medium Truck,3000,FALSE,0,4,9,6815.06
DEL000713,9/14/2023 8:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.68,10.8,0.08,17.6,clear,Sprinter,1500,FALSE,1,3,8,4540.61
DEL000714,4/7/2023 13:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.44,16,0.07,2.9,clear,Sprinter,1500,FALSE,0,4,13,3348.71
DEL000715,5/31/2023 13:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.44,11.1,0.02,0.8,cloudy,Small Van,1000,FALSE,4,2,13,342.27
DEL000716,2/11/2023 6:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.4,6.4,0.01,10.9,clear,Large Truck,5000,FALSE,5,5,6,3769.77
DEL000717,3/17/2023 6:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.56,13.5,0.05,7.7,clear,Medium Truck,3000,TRUE,1,4,6,286.74
DEL000718,10/4/2023 10:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.67,6.3,0.01,25.1,clear,Small Van,1000,FALSE,5,2,10,2595.02
DEL000719,5/17/2023 16:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.08,11.4,0.03,0.9,clear,Medium Truck,3000,TRUE,0,2,16,5730.59
DEL000720,5/9/2023 8:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.74,19,0.14,28.7,cloudy,Small Van,1000,FALSE,4,1,8,4656.6
DEL000721,1/21/2023 19:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.45,0.2,0.01,4.5,clear,Medium Truck,3000,FALSE,1,5,19,6861.48
DEL000722,10/14/2023 9:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.89,8.7,0.05,26.6,clear,Large Truck,5000,FALSE,4,5,9,2829.69
DEL000723,8/11/2023 15:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.41,27.6,1.6,27.5,rain,Medium Truck,3000,FALSE,4,4,15,2464.5
DEL000724,1/28/2023 9:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.78,7.1,0.28,13,cloudy,Sprinter,1500,FALSE,5,5,9,2930.64
DEL000725,5/28/2023 10:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.22,17.9,0.23,26.3,cloudy,Large Truck,5000,FALSE,4,6,10,3413.26
DEL000726,10/23/2023 6:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.79,10.7,0.11,0.6,cloudy,Small Van,1000,FALSE,0,0,6,4869.47
DEL000727,8/18/2023 9:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.5,23.5,0.16,24.8,cloudy,Large Truck,5000,FALSE,3,4,9,2213.96
DEL000728,11/21/2023 17:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.63,5.1,0,27.4,clear,Sprinter,1500,FALSE,0,1,17,7720.98
DEL000729,9/7/2023 13:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.75,8.5,0.01,22.1,cloudy,Medium Truck,3000,FALSE,3,3,13,2484.79
DEL000730,3/29/2023 10:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.46,14.8,0.06,28.2,clear,Sprinter,1500,FALSE,1,2,10,266.5
DEL000731,11/3/2023 14:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.66,5,0.88,26.7,rain,Small Van,1000,TRUE,2,4,14,5374.27
DEL000732,12/17/2023 8:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.83,1.6,0.05,8.4,clear,Large Truck,5000,FALSE,1,6,8,3282.14
DEL000733,3/7/2023 10:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.39,13.4,0.09,15.4,cloudy,Small Van,1000,TRUE,2,1,10,3953.15
DEL000734,6/16/2023 8:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.42,26.1,1.25,27.8,rain,Small Van,1000,FALSE,1,4,8,4448.95
DEL000735,6/26/2023 20:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.79,27.2,1.86,7.6,rain,Sprinter,1500,FALSE,5,0,20,6771.54
DEL000736,1/22/2023 7:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.87,6.7,0.74,12.2,rain,Large Truck,5000,FALSE,4,6,7,4685.49
DEL000737,7/26/2023 8:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,1.1,24.1,0.03,19.2,clear,Small Van,1000,FALSE,3,2,8,9915.43
DEL000738,1/17/2023 8:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.46,7.7,0.01,7.4,clear,Medium Truck,3000,FALSE,1,1,8,2816.37
DEL000739,5/29/2023 16:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.68,15.2,0.07,7.9,clear,Large Truck,5000,FALSE,2,0,16,2838.99
DEL000740,4/10/2023 11:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.41,12.8,0.08,18.7,clear,Small Van,1000,TRUE,3,0,11,3446.73
DEL000741,12/25/2023 9:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.49,8.8,0.08,13.1,clear,Medium Truck,3000,FALSE,4,0,9,3986.17
DEL000742,9/1/2023 8:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.44,14.5,1.91,18.2,rain,Medium Truck,3000,FALSE,0,4,8,5574.37
DEL000743,12/30/2023 15:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.74,6.7,0.27,2,cloudy,Large Truck,5000,FALSE,4,5,15,8578.01
DEL000744,1/29/2023 10:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.32,3.3,0.05,18,clear,Large Truck,5000,FALSE,2,6,10,1900.58
DEL000745,10/28/2023 17:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.67,11.1,0.06,11.9,clear,Small Van,1000,TRUE,2,5,17,7319.9
DEL000746,1/31/2023 19:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.41,7.9,0.05,17.6,cloudy,Sprinter,1500,FALSE,4,1,19,2162.91
DEL000747,5/30/2023 8:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.77,16.2,0.06,10.2,clear,Large Truck,5000,FALSE,5,1,8,6049.2
DEL000748,1/13/2023 18:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,1.2,2.4,0.17,4.1,cloudy,Sprinter,1500,FALSE,4,4,18,438.59
DEL000749,7/5/2023 13:00,34.0522,-118.2437,Los Angeles,40.7128,-74.006,New York,3935.75,0.42,24,0.18,19.5,cloudy,Small Van,1000,FALSE,5,2,13,7206.38
DEL000750,8/10/2023 13:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.46,24.7,0.01,6.5,clear,Small Van,1000,FALSE,3,3,13,1745.14
DEL000751,12/6/2023 14:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.59,3.3,0.06,3.5,clear,Medium Truck,3000,FALSE,0,2,14,1866.89
DEL000752,3/1/2023 6:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.59,10.3,0.3,25.3,cloudy,Sprinter,1500,FALSE,0,2,6,2239.56
DEL000753,10/31/2023 9:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.87,5.5,0.07,28,clear,Small Van,1000,FALSE,4,1,9,5557.82
DEL000754,5/19/2023 7:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.93,15.8,0.09,19.8,clear,Large Truck,5000,FALSE,1,4,7,8509.68
DEL000755,10/21/2023 6:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.48,6.4,0.04,11.1,cloudy,Large Truck,5000,TRUE,3,5,6,1997.77
DEL000756,10/1/2023 10:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.63,12.8,0.06,25.9,clear,Sprinter,1500,FALSE,2,6,10,4657.58
DEL000757,12/29/2023 15:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.76,7.9,0.99,21,rain,Small Van,1000,FALSE,5,4,15,6026.17
DEL000758,4/19/2023 19:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.69,17,0.07,8.2,clear,Small Van,1000,FALSE,5,2,19,4757.86
DEL000759,8/10/2023 7:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.76,27,0.02,9.1,clear,Medium Truck,3000,FALSE,0,3,7,8187.04
DEL000760,2/11/2023 16:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.44,3.4,0.02,13.4,clear,Large Truck,5000,FALSE,4,5,16,2011.61
DEL000761,7/15/2023 8:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.92,28,0.05,11.6,clear,Large Truck,5000,FALSE,4,5,8,5641.08
DEL000762,6/7/2023 17:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.1,23.7,0.03,18,clear,Medium Truck,3000,FALSE,1,2,17,5185.89
DEL000763,8/29/2023 16:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.95,25.1,0.05,14.7,cloudy,Sprinter,1500,FALSE,1,1,16,4269.62
DEL000764,7/19/2023 12:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.33,27.5,0.11,16,cloudy,Sprinter,1500,FALSE,5,2,12,4130.13
DEL000765,1/1/2023 7:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,1.16,9.5,1.88,0.3,rain,Sprinter,1500,FALSE,0,6,7,6929.88
DEL000766,6/7/2023 14:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.21,28.2,0.11,22.4,cloudy,Small Van,1000,FALSE,4,2,14,3420.89
DEL000767,8/11/2023 10:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.47,29.7,0.09,24.3,clear,Medium Truck,3000,TRUE,3,4,10,2832.96
DEL000768,10/19/2023 13:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.46,9,0.04,4.9,clear,Small Van,1000,FALSE,5,3,13,5105.96
DEL000769,2/5/2023 11:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.6,7.6,1.37,5,snow,Small Van,1000,FALSE,4,6,11,7189.03
DEL000770,1/29/2023 15:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.37,7.3,0.78,4.5,rain,Sprinter,1500,FALSE,2,6,15,2475.51
DEL000771,9/7/2023 14:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.42,8.3,0.01,2.5,clear,Sprinter,1500,FALSE,0,3,14,213.37
DEL000772,8/14/2023 7:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,1.05,26.5,0.07,5.1,clear,Small Van,1000,FALSE,2,0,7,3725.26
DEL000773,6/10/2023 16:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.79,24.9,0.08,15,clear,Small Van,1000,FALSE,3,5,16,6372.37
DEL000774,6/4/2023 14:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.41,21.5,1.34,2.3,rain,Large Truck,5000,FALSE,5,6,14,4751.02
DEL000775,9/2/2023 7:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.37,7.4,0.91,13.9,rain,Small Van,1000,FALSE,2,5,7,2394.62
DEL000776,9/8/2023 13:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.53,12.6,0.2,23.8,cloudy,Medium Truck,3000,FALSE,0,4,13,4172.25
DEL000777,3/15/2023 19:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.41,18.2,0.02,4.3,clear,Sprinter,1500,FALSE,0,2,19,3843.33
DEL000778,7/22/2023 19:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.58,22.8,0.06,14.5,clear,Small Van,1000,FALSE,1,5,19,7978.82
DEL000779,9/19/2023 10:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.29,7.2,0.1,10.4,cloudy,Medium Truck,3000,FALSE,3,1,10,4891.37
DEL000780,9/23/2023 20:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.36,5.4,0.13,2.9,cloudy,Medium Truck,3000,FALSE,5,5,20,330.35
DEL000781,7/4/2023 9:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.68,24.7,0.09,0.1,clear,Medium Truck,3000,FALSE,0,1,9,3184.21
DEL000782,3/13/2023 19:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.56,14.8,0.08,6.7,cloudy,Large Truck,5000,FALSE,0,0,19,2348.5
DEL000783,4/8/2023 15:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.34,19.2,0.06,26.2,clear,Small Van,1000,FALSE,1,5,15,4260.64
DEL000784,8/9/2023 8:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.43,23.2,0.1,27,clear,Large Truck,5000,FALSE,4,2,8,3663.85
DEL000785,12/10/2023 18:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.66,3.4,0.1,21.2,clear,Small Van,1000,FALSE,1,6,18,7424.18
DEL000786,4/6/2023 18:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.83,13.2,0.09,19.4,clear,Large Truck,5000,FALSE,2,3,18,347.81
DEL000787,9/21/2023 17:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.43,10.1,1.74,28.6,rain,Sprinter,1500,FALSE,2,3,17,2550.97
DEL000788,9/10/2023 18:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.71,5.4,0.13,13.2,cloudy,Large Truck,5000,FALSE,0,6,18,5578.62
DEL000789,1/15/2023 6:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.4,2,0.04,23.1,clear,Small Van,1000,FALSE,5,6,6,2426.54
DEL000790,12/16/2023 6:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.52,0.9,1.76,10,rain,Large Truck,5000,FALSE,2,5,6,2861.88
DEL000791,7/19/2023 19:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.75,21.3,0.25,1.6,cloudy,Medium Truck,3000,FALSE,3,2,19,6111.27
DEL000792,7/16/2023 9:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.42,20.6,0.09,2.4,clear,Small Van,1000,FALSE,3,6,9,4901.74
DEL000793,2/14/2023 10:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.27,5.7,0.1,15.9,clear,Small Van,1000,FALSE,4,1,10,3730.6
DEL000794,7/3/2023 6:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.57,27.6,0.2,29.7,cloudy,Medium Truck,3000,FALSE,0,0,6,4836.35
DEL000795,4/3/2023 8:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.42,16.3,0.04,0,clear,Medium Truck,3000,FALSE,2,0,8,3920.89
DEL000796,9/12/2023 16:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,1.1,12,1.93,27.5,rain,Sprinter,1500,FALSE,4,1,16,4153.22
DEL000797,11/19/2023 9:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.51,5.6,0.01,19.5,clear,Small Van,1000,FALSE,2,6,9,4051.57
DEL000798,12/28/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.62,8.8,0.08,28.4,clear,Medium Truck,3000,FALSE,5,3,19,398.85
DEL000799,4/18/2023 10:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.4,12.3,0.03,27.6,clear,Large Truck,5000,FALSE,3,1,10,3850.58
DEL000800,3/4/2023 11:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.4,15.3,0.06,6.9,clear,Large Truck,5000,FALSE,5,5,11,3896.04
DEL000801,3/21/2023 15:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.33,17.5,1.33,21.5,rain,Small Van,1000,FALSE,2,1,15,294.56
DEL000802,7/25/2023 6:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.58,27.5,0.07,23.7,clear,Sprinter,1500,FALSE,2,1,6,2349.38
DEL000803,10/29/2023 7:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.57,5.2,0.26,3,cloudy,Medium Truck,3000,FALSE,3,6,7,4417.83
DEL000804,2/22/2023 6:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.37,2,0.03,6,clear,Medium Truck,3000,FALSE,2,2,6,3560.43
DEL000805,3/6/2023 19:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.79,11.1,0.09,20.5,clear,Large Truck,5000,TRUE,0,0,19,2594.43
DEL000806,8/14/2023 17:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.33,22.9,0.08,29.6,cloudy,Large Truck,5000,FALSE,3,0,17,2104.8
DEL000807,12/29/2023 11:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.27,8.6,0.06,29.5,cloudy,Sprinter,1500,TRUE,4,4,11,7168.13
DEL000808,3/6/2023 8:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.45,15.4,0.08,28.9,clear,Small Van,1000,FALSE,5,0,8,340.63
DEL000809,3/7/2023 12:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.38,17.1,0.01,20.5,clear,Medium Truck,3000,TRUE,2,1,12,3858.36
DEL000810,8/24/2023 17:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,1.07,24.4,1.72,11.3,rain,Large Truck,5000,FALSE,2,3,17,3524.91
DEL000811,11/10/2023 8:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.56,11.1,0.29,22.9,cloudy,Medium Truck,3000,TRUE,1,4,8,4153.45
DEL000812,9/16/2023 6:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.52,5.2,1.29,29.3,rain,Sprinter,1500,FALSE,5,5,6,2693.82
DEL000813,5/12/2023 9:00,41.8781,-87.6298,Chicago,39.9526,-75.1652,Philadelphia,1068,0.75,15.3,0.03,29.9,clear,Medium Truck,3000,FALSE,3,4,9,2097.45
DEL000814,8/8/2023 17:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.88,22.3,0.03,22.6,clear,Large Truck,5000,FALSE,3,1,17,7967.49
DEL000815,3/29/2023 16:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.33,13.6,0.05,8.2,clear,Sprinter,1500,FALSE,0,2,16,203.67
DEL000816,1/4/2023 18:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.94,7,0.32,9.2,snow,Sprinter,1500,FALSE,2,2,18,601.39
DEL000817,2/19/2023 7:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.61,3,1.68,17.4,rain,Large Truck,5000,FALSE,4,6,7,5522.95
DEL000818,2/24/2023 17:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.36,7.9,1.34,8.4,snow,Sprinter,1500,FALSE,3,4,17,7398.35
DEL000819,11/7/2023 17:00,29.7604,-95.3698,Houston,41.8781,-87.6298,Chicago,1515.81,0.69,8.6,0.07,25.6,clear,Small Van,1000,FALSE,0,1,17,2970.35
DEL000820,7/15/2023 18:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.51,21.5,0.06,21.3,clear,Medium Truck,3000,FALSE,3,5,18,6639.68
DEL000821,12/9/2023 6:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.22,3.5,1.46,21.4,rain,Sprinter,1500,TRUE,3,5,6,4119.07
DEL000822,5/10/2023 12:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.54,13.3,0.04,6.3,clear,Medium Truck,3000,FALSE,2,2,12,2350.09
DEL000823,12/6/2023 13:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.34,7.1,0.05,15.4,clear,Sprinter,1500,FALSE,4,2,13,1959.21
DEL000824,4/1/2023 20:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.7,17.9,0.01,9,clear,Medium Truck,3000,FALSE,0,5,20,274.32
DEL000825,10/22/2023 13:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.21,11.3,0.23,22,cloudy,Sprinter,1500,FALSE,2,6,13,6080.03
DEL000826,1/20/2023 19:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.3,5.4,0.13,22.7,cloudy,Medium Truck,3000,FALSE,2,4,19,3707.37
DEL000827,12/10/2023 20:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.58,0.3,0.52,3.9,snow,Sprinter,1500,FALSE,3,6,20,7003.55
DEL000828,12/4/2023 16:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.77,6.1,0.16,19.3,cloudy,Medium Truck,3000,FALSE,2,0,16,8888.57
DEL000829,1/8/2023 13:00,40.7128,-74.006,New York,34.0522,-118.2437,Los Angeles,3935.75,0.68,2.8,0.08,2.5,clear,Large Truck,5000,FALSE,4,6,13,8037.71
DEL000830,8/28/2023 6:00,39.9526,-75.1652,Philadelphia,34.0522,-118.2437,Los Angeles,3843.45,0.54,20.6,0.07,24.3,cloudy,Large Truck,5000,FALSE,1,0,6,8226.87
DEL000831,10/15/2023 20:00,34.0522,-118.2437,Los Angeles,39.9526,-75.1652,Philadelphia,3843.45,0.63,9.1,1.06,11.2,rain,Sprinter,1500,FALSE,1,6,20,10074.11
DEL000832,6/23/2023 14:00,41.8781,-87.6298,Chicago,29.7604,-95.3698,Houston,1515.81,0.29,23.4,0.09,9,clear,Large Truck,5000,FALSE,2,4,14,2348.63
DEL000833,5/19/2023 12:00,34.0522,-118.2437,Los Angeles,41.8781,-87.6298,Chicago,2803.97,0.58,14.5,0.09,20.6,clear,Medium Truck,3000,FALSE,4,4,12,5059.19
DEL000834,2/16/2023 8:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,1.1,4.8,0.02,9.2,clear,Small Van,1000,FALSE,3,3,8,5411.19
DEL000835,5/11/2023 19:00,40.7128,-74.006,New York,41.8781,-87.6298,Chicago,1144.29,0.7,11.4,1.52,22.6,rain,Medium Truck,3000,FALSE,1,3,19,2855.4
DEL000836,2/23/2023 16:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.49,7.5,0.1,16.9,clear,Large Truck,5000,FALSE,0,3,16,3571.83
DEL000837,7/8/2023 13:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.66,23,0.9,22.2,rain,Small Van,1000,FALSE,1,5,13,2652.13
DEL000838,2/12/2023 17:00,39.9526,-75.1652,Philadelphia,29.7604,-95.3698,Houston,2156.27,0.38,6.2,0.03,6.9,clear,Large Truck,5000,FALSE,1,6,17,3340.27
DEL000839,6/2/2023 20:00,29.7604,-95.3698,Houston,39.9526,-75.1652,Philadelphia,2156.27,0.3,26.6,0.02,3.6,clear,Large Truck,5000,FALSE,4,4,20,3556.57
DEL000840,1/5/2023 11:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.41,2.6,0.17,23.4,cloudy,Large Truck,5000,TRUE,1,3,11,3750.5
DEL000841,9/28/2023 7:00,29.7604,-95.3698,Houston,40.7128,-74.006,New York,2281.34,0.78,14.9,0.03,4.4,clear,Medium Truck,3000,FALSE,4,3,7,5321.44
DEL000842,9/8/2023 19:00,29.7604,-95.3698,Houston,34.0522,-118.2437,Los Angeles,2206.26,0.37,11,0.25,10.8,cloudy,Medium Truck,3000,FALSE,0,4,19,4048.32
DEL000843,8/27/2023 19:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.67,27.5,1.89,2.3,rain,Sprinter,1500,FALSE,4,6,19,412.51
DEL000844,8/23/2023 7:00,39.9526,-75.1652,Philadelphia,40.7128,-74.006,New York,129.61,0.95,27.7,0.03,27.9,clear,Small Van,1000,FALSE,1,2,7,329.51
DEL000845,10/12/2023 15:00,40.7128,-74.006,New York,39.9526,-75.1652,Philadelphia,129.61,0.63,7.9,0.09,28.4,cloudy,Large Truck,5000,FALSE,0,3,15,298.18
DEL000846,7/27/2023 9:00,34.0522,-118.2437,Los Angeles,29.7604,-95.3698,Houston,2206.26,0.63,24,0.97,6.5,rain,Medium Truck,3000,FALSE,1,3,9,5601.91
DEL000847,12/26/2023 7:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.79,5,0.02,7.5,clear,Small Van,1000,FALSE,0,1,7,2332.79
DEL000848,1/21/2023 18:00,41.8781,-87.6298,Chicago,40.7128,-74.006,New York,1144.29,0.85,7.3,0.3,28,cloudy,Large Truck,5000,FALSE,1,5,18,2906.04
DEL000849,10/20/2023 11:00,40.7128,-74.006,New York,29.7604,-95.3698,Houston,2281.34,0.25,10.7,0.02,5.3,clear,Large Truck,5000,TRUE,2,4,11,3629.33
DEL000850,12/16/2023 17:00,41.8781,-87.6298,Chicago,34.0522,-118.2437,Los Angeles,2803.97,0.67,4.3,0.07,5.3,clear,Large Truck,5000,TRUE,0,5,17,5261.87
DEL000851,7/17/2023 6:00,39.9526,-75.1652,Philadelphia,41.8781,-87.6298,Chicago,1068,0.72,29.8,1.55,21.8,rain,Medium Truck,3000,FALSE,3,0,6,2842.23
